/home/shomec/f/ferdyow/Desktop/datasyn-prosjekt/training_data2/IMG/center_2019_03_29_16_17_35_602.jpg,/home/shomec/f/ferdyow/Desktop/datasyn-prosjekt/training_data2/IMG/left_2019_03_29_16_17_35_602.jpg,/home/shomec/f/ferdyow/Desktop/datasyn-prosjekt/training_data2/IMG/right_2019_03_29_16_17_35_602.jpg,0,0,0,0.005019123
/home/shomec/f/ferdyow/Desktop/datasyn-prosjekt/training_data2/IMG/center_2019_03_29_16_17_35_670.jpg,/home/shomec/f/ferdyow/Desktop/datasyn-prosjekt/training_data2/IMG/left_2019_03_29_16_17_35_670.jpg,/home/shomec/f/ferdyow/Desktop/datasyn-prosjekt/training_data2/IMG/right_2019_03_29_16_17_35_670.jpg,0,0,0,0.004901978
/home/shomec/f/ferdyow/Desktop/datasyn-prosjekt/training_data2/IMG/center_2019_03_29_16_17_35_741.jpg,/home/shomec/f/ferdyow/Desktop/datasyn-prosjekt/training_data2/IMG/left_2019_03_29_16_17_35_741.jpg,/home/shomec/f/ferdyow/Desktop/datasyn-prosjekt/training_data2/IMG/right_2019_03_29_16_17_35_741.jpg,0,0,0,0.002585517
/home/shomec/f/ferdyow/Desktop/datasyn-prosjekt/training_data2/IMG/center_2019_03_29_16_17_35_813.jpg,/home/shomec/f/ferdyow/Desktop/datasyn-prosjekt/training_data2/IMG/left_2019_03_29_16_17_35_813.jpg,/home/shomec/f/ferdyow/Desktop/datasyn-prosjekt/training_data2/IMG/right_2019_03_29_16_17_35_813.jpg,0,0,0,0.002693583
/home/shomec/f/ferdyow/Desktop/datasyn-prosjekt/training_data2/IMG/center_2019_03_29_16_17_35_885.jpg,/home/shomec/f/ferdyow/Desktop/datasyn-prosjekt/training_data2/IMG/left_2019_03_29_16_17_35_885.jpg,/home/shomec/f/ferdyow/Desktop/datasyn-prosjekt/training_data2/IMG/right_2019_03_29_16_17_35_885.jpg,0,0,0,0.001189657
/home/shomec/f/ferdyow/Desktop/datasyn-prosjekt/training_data2/IMG/center_2019_03_29_16_17_35_956.jpg,/home/shomec/f/ferdyow/Desktop/datasyn-prosjekt/training_data2/IMG/left_2019_03_29_16_17_35_956.jpg,/home/shomec/f/ferdyow/Desktop/datasyn-prosjekt/training_data2/IMG/right_2019_03_29_16_17_35_956.jpg,0,0,0,0.002320312
/home/shomec/f/ferdyow/Desktop/datasyn-prosjekt/training_data2/IMG/center_2019_03_29_16_17_36_023.jpg,/home/shomec/f/ferdyow/Desktop/datasyn-prosjekt/training_data2/IMG/left_2019_03_29_16_17_36_023.jpg,/home/shomec/f/ferdyow/Desktop/datasyn-prosjekt/training_data2/IMG/right_2019_03_29_16_17_36_023.jpg,0,0,0,0.0005971207
/home/shomec/f/ferdyow/Desktop/datasyn-prosjekt/training_data2/IMG/center_2019_03_29_16_17_36_094.jpg,/home/shomec/f/ferdyow/Desktop/datasyn-prosjekt/training_data2/IMG/left_2019_03_29_16_17_36_094.jpg,/home/shomec/f/ferdyow/Desktop/datasyn-prosjekt/training_data2/IMG/right_2019_03_29_16_17_36_094.jpg,0,0,0,0.002851991
/home/shomec/f/ferdyow/Desktop/datasyn-prosjekt/training_data2/IMG/center_2019_03_29_16_17_36_166.jpg,/home/shomec/f/ferdyow/Desktop/datasyn-prosjekt/training_data2/IMG/left_2019_03_29_16_17_36_166.jpg,/home/shomec/f/ferdyow/Desktop/datasyn-prosjekt/training_data2/IMG/right_2019_03_29_16_17_36_166.jpg,0,0,0,0.003138543
/home/shomec/f/ferdyow/Desktop/datasyn-prosjekt/training_data2/IMG/center_2019_03_29_16_17_36_238.jpg,/home/shomec/f/ferdyow/Desktop/datasyn-prosjekt/training_data2/IMG/left_2019_03_29_16_17_36_238.jpg,/home/shomec/f/ferdyow/Desktop/datasyn-prosjekt/training_data2/IMG/right_2019_03_29_16_17_36_238.jpg,0,0,0,0.008623028
